id,name,address,latitude,longitude,operator,hours_json,amenities,avg_rating,visit_count
966,Greene Playground,Park | POINT (-73.9658 40.68637),40.686370,-73.965800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
967,Hudson Beach Volleyball Courts & Café,Park | POINT (-73.9719 40.80258),40.802580,-73.971900,NYC Parks,"{""mon"": ""11:00-23:00"", ""tue"": ""11:00-23:00"", ""wed"": ""11:00-23:00"", ""thu"": ""11:00-23:00"", ""fri"": ""11:00-23:00"", ""sat"": ""11:00-23:00"", ""sun"": ""11:00-23:00""}","{""Partially Accessible"",""Changing Stations""}",0,0
968,Gun Hill Playground,Park | POINT (-73.8654 40.87468),40.874680,-73.865400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
969,"Tompkins Square Library, NYPL",Library | POINT (-73.980422 40.727296),40.727296,-73.980422,NYPL,"{""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in single-stall all gender restroom only""}",0,0
970,Rappaport Playground,Park | POINT (-74.0008 40.63678),40.636780,-74.000800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
971,Charybdis Playground,Park | POINT (-73.9227 40.7796),40.779600,-73.922700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
972,"Stone Avenue Library, BPL",Library | POINT (-73.905251 40.664508),40.664508,-73.905251,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
973,Josephine Caminiti Playground,Park | POINT (-73.8616 40.7438),40.743800,-73.861600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms""}",0,0
974,Crotona Park Indoor Tennis,Park | POINT (-73.895042 40.839595),40.839595,-73.895042,NYC Parks Concessionaire,"{""mon"": ""07:00-22:00"", ""tue"": ""07:00-22:00"", ""wed"": ""07:00-22:00"", ""thu"": ""07:00-22:00"", ""fri"": ""07:00-22:00"", ""sat"": ""07:00-22:00"", ""sun"": ""07:00-22:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in single-stall all gender restroom only""}",0,0
975,Mill Pond Indoor Tennis,Park | POINT (-73.931668 40.823539),40.823539,-73.931668,NYC Parks Concessionaire,"{""mon"": """", ""tue"": """", ""wed"": """", ""thu"": """", ""fri"": """", ""sat"": """", ""sun"": """"}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
976,Chester Playground,Park | POINT (-73.9119 40.66903),40.669030,-73.911900,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Status: Not Operational"",""Changing Stations""}",0,0
977,2 Lincoln Square POPS,Privately Owned Public Space | POINT (-73.981429 40.773165),40.773165,-73.981429,Brown Harris Stevens,"{""mon"": ""Closed"", ""tue"": ""for installation of new exhibits"", ""wed"": ""for installation of new exhibits"", ""thu"": ""for installation of new exhibits"", ""fri"": ""for installation of new exhibits"", ""sat"": ""for installation of new exhibits"", ""sun"": ""11:30-19:30""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""2 all Gender Restroom available in public American Folk Art Museum - Enclosed portion of Covered Plaza"",""Changing Stations""}",0,0
978,Cherry Tree Park,Park | POINT (-73.9472 40.78717),40.787170,-73.947200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
979,"Stephen A. Schwarzman Building, NYPL",Library | POINT (-73.982232 40.753213),40.753213,-73.982232,NYPL,"{""mon"": ""10:00-18:00"", ""tue"": ""22:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""22:00-18:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-18:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in single-stall all gender restroom only""}",0,0
980,"Sunnyside Library, QPL",Library | POINT (-73.921669 40.740855),40.740855,-73.921669,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
981,Markham Playground,Park | POINT (-74.1463 40.62307),40.623070,-74.146300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
982,Orchard Bch. Pavilion,Park | POINT (-73.7938 40.86718),40.867180,-73.793800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
983,Van Cortlandt Stadium,Park | POINT (-73.898124 40.88866),40.888660,-73.898124,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}",{},0,0
984,Bayside Playground,Park | POINT (-73.825 40.58498),40.584980,-73.825000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
985,"East Elmhurst Library, QPL",Library | POINT (-73.873868 40.76243),40.762430,-73.873868,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Both Single-Stall All Gender and Multi-Stall W/M"",""Yes, a key is needed to enter"",""Changing Stations, in single-stall all gender restroom only""}",0,0
986,Millbrook Playground,Park | POINT (-73.917 40.80434),40.804340,-73.917000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
987,Grand Army Plaza APT,Public Plaza | POINT (-73.969074 40.672237),40.672237,-73.969074,NYC DOT/JCDecaux,"{""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00"", ""sun"": ""08:00-20:00""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""This unit costs $.25 to use.""}",0,0
988,Lindower Park Playground,Park | POINT (-73.9112 40.61228),40.612280,-73.911200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
989,"Walt Whitman Library, BPL",Library | POINT (-73.977734 40.694498),40.694498,-73.977734,BPL,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Status: Closed for Construction"",""Changing Stations""}",0,0
990,"Flatlands Library, BPL",Library | POINT (-73.933215 40.619776),40.619776,-73.933215,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
991,Audubon Playground,Park | POINT (-73.9379 40.84167),40.841670,-73.937900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
992,Anibal Aviles Playground,Park | POINT (-73.9628 40.80119),40.801190,-73.962800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
993,South Beach Zone 2,Park | POINT (-74.0668 40.58886),40.588860,-74.066800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
994,"Mariners Harbor Library, NYPL",Library | POINT (-74.166583 40.634702),40.634702,-74.166583,NYPL,"{""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
995,Herald Square,Park | POINT (-73.987505 40.750455),40.750455,-73.987505,34th Street Partnership,"{""mon"": ""08:00-21:00"", ""tue"": ""08:00-21:00"", ""wed"": ""08:00-21:00"", ""thu"": ""08:00-21:00"", ""fri"": ""08:00-21:00"", ""sat"": ""08:00-21:00"", ""sun"": ""08:00-21:00""}","{""Fully Accessible"",""Multi-Stall All Gender Restrooms""}",0,0
996,Flushing Meadows Golf Course,Park | POINT (-73.840083 40.751447),40.751447,-73.840083,NYC Parks Concessionaire,"{""mon"": ""Closed"", ""tue"": ""08:00-23:00"", ""wed"": ""08:00-23:00"", ""thu"": ""08:00-23:00"", ""fri"": ""08:00-23:00"", ""sat"": ""08:00-23:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
997,"Charleston Library, NYPL",Library | POINT (-74.232184 40.531061),40.531061,-74.232184,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""10:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""10:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
998,Cunningham Park Zone 2,Park | POINT (-73.7736 40.72965),40.729650,-73.773600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
999,Coleman Playground,Park | POINT (-73.9935 40.71088),40.710880,-73.993500,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Multi-Stall W/M Restrooms"",""Status: Not Operational"",""Changing Stations""}",0,0
1000,Louis Pasteur Park,Park | POINT (-73.7354 40.76176),40.761760,-73.735400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
1001,Heckscher Playground,Park | POINT (-73.9771 40.76837),40.768370,-73.977100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations, in men's restroom only""}",0,0
1002,"Pelham Bay Library, NYPL",Library | POINT (-73.827902 40.844326),40.844326,-73.827902,NYPL,"{""mon"": ""10:00-18:00"", ""tue"": ""22:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""22:00-18:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
1003,Yellowstone Park,Park | POINT (-73.8479 40.72624),40.726240,-73.847900,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Status: Not Operational"",""Changing Stations""}",0,0
1004,Grand Central (Metro North) LIRR Restroom,Transit | POINT (-73.976715 40.751816),40.751816,-73.976715,LIRR-MNR,"{""mon"": ""07:00-12:00,13:00-19:00"", ""tue"": ""07:00-12:00,13:00-19:00"", ""wed"": ""07:00-12:00,13:00-19:00"", ""thu"": ""07:00-12:00,13:00-19:00"", ""fri"": ""07:00-12:00,13:00-19:00"", ""sat"": ""07:00-12:00,13:00-19:00"", ""sun"": ""07:00-12:00,13:00-19:00""}","{""MTA station with bathrooms located outside of fare gates and open to the wider public""}",0,0
1005,Silent Springs Playground,Park | POINT (-73.8232 40.74965),40.749650,-73.823200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1006,Walter Gladwin Park,Park | POINT (-73.89598 40.846448),40.846448,-73.895980,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Status: Not Operational""}",0,0
1007,Tennis Courts - Forest Parkway,Park | POINT (-73.8581 40.69717),40.697170,-73.858100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
1008,"McKinley Park Library, BPL",Library | POINT (-74.011839 40.629196),40.629196,-74.011839,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
1009,"Hamilton Fish Park Library, NYPL",Library | POINT (-73.979425 40.719788),40.719788,-73.979425,NYPL,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Status: Closed for Construction""}",0,0
1010,Chelsea Waterside Park,Park | POINT (-74.007768 40.74936),40.749360,-74.007768,Hudson River Park,"{""mon"": ""08:00-00:00"", ""tue"": ""08:00-00:00"", ""wed"": ""08:00-00:00"", ""thu"": ""08:00-00:00"", ""fri"": ""08:00-00:00"", ""sat"": ""08:00-00:00"", ""sun"": ""08:00-00:00""}","{""Fully Accessible""}",0,0
1011,"Bloomingdale Library, NYPL",Library | POINT (-73.967608 40.795882),40.795882,-73.967608,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""10:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall All Gender Restrooms"",""Changing Stations, in women's restroom only""}",0,0
1012,Canarsie Park Zone 5,Park | POINT (-73.8832 40.63599),40.635990,-73.883200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
1013,Indian Memorial To Indian Field,Park | POINT (-73.879 40.89594),40.895940,-73.879000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1014,175th Street Playground,Park | POINT (-73.8947 40.84456),40.844560,-73.894700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1015,Bushwick Playground,Park | POINT (-73.912 40.69608),40.696080,-73.912000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1016,McGuire Fields,Park | POINT (-73.8988 40.61858),40.618580,-73.898800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
1017,"Morrisania Library, NYPL",Library | POINT (-73.901795 40.831271),40.831271,-73.901795,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""10:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""10:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in women's restroom only""}",0,0
1018,Harris Playground,Park | POINT (-73.8927 40.87528),40.875280,-73.892700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1019,"South Jamaica Library, QPL",Library | POINT (-73.790213 40.695619),40.695619,-73.790213,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter""}",0,0
1020,Colucci Playground,Park | POINT (-73.8347 40.85247),40.852470,-73.834700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1021,"Ravenswood Library, QPL",Library | POINT (-73.936405 40.760688),40.760688,-73.936405,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter""}",0,0
1022,Washington Park,Park | POINT (-73.9846 40.673),40.673000,-73.984600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1023,El Shabazz Playground,Park | POINT (-73.9307 40.68269),40.682690,-73.930700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Partially Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1024,Fresh Meadows Playground,Park | POINT (-73.7962 40.73445),40.734450,-73.796200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
1025,Baisley Pond Park Zone 3,Park | POINT (-73.7841 40.67779),40.677790,-73.784100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
